Unique_Speaker,Sex,Location,Distance,pcm_RMSenergy_sma,pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_zcr_sma,voiceProb_sma,F0_sma,pcm_RMSenergy_sma_de,pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_zcr_sma_de,voiceProb_sma_de,F0_sma_de
93,F,Glasgow,200,0.000989361,-11.19332741,7.213941896,-0.723774484,-1.318304606,-3.405924648,-9.752854459,-6.411940101,-5.962532877,-7.982119738,-7.902753677,-6.243040497,0.571419045,0.122906053,0.391903249,181.4024286,5.46e-14,5.61e-09,1.19e-08,8.9e-09,2.01e-10,-3.8e-10,-1.48e-08,-5.53e-09,4.51e-10,7.42e-11,-2.36e-09,-1.46e-09,8.07e-09,-1.98e-12,9.82e-11,2.27e-08
93,F,Glasgow,500,0.000492914,-11.7627138,3.532729145,-2.801598228,-4.54188579,-6.970520108,-10.07994881,-6.717595927,-6.015849487,-9.885115563,-7.289691683,-8.349984714,-2.653352835,0.117317639,0.410845575,201.6801065,-2.86e-13,-2.61e-09,-2.28e-10,4.81e-09,-2.7e-09,2.31e-09,-1.04e-08,-4.68e-09,1.69e-09,-6.05e-09,4.11e-09,4.18e-10,-5.21e-09,3.3e-11,6.92e-11,4.21e-08
94,M,Glasgow,50,0.001719996,-11.02212252,9.07622437,8.313224057,0.276077434,3.565624148,-1.92696139,0.558794153,4.67217634,-2.742343228,2.716580683,6.769652205,-0.179165739,0.11803003,0.314503933,236.8048319,1.18e-12,-3.73e-09,-2.88e-09,-2.03e-09,-1.13e-09,-3.24e-10,-4.83e-09,-1.47e-09,4.53e-09,-6.9e-09,3.94e-09,-1.37e-08,1.16e-10,9.9e-11,-1.56e-10,1.61e-06
94,M,Glasgow,200,0.000708338,-9.218273452,6.748513113,6.737428048,-2.075529712,-2.781966271,-0.919438436,1.017674398,3.846540142,-0.744333635,2.115199844,7.158579261,-2.812642853,0.113025101,0.32283307,131.9767081,5.11e-13,3.89e-09,-4.53e-09,-3.85e-09,4.79e-09,2.65e-09,1e-08,1.7e-09,8.12e-10,2.41e-09,7.9e-09,8.28e-10,-1.05e-09,-7.23e-11,-1.56e-10,-3.24e-07
94,M,Glasgow,500,0.000418358,-9.374848326,5.642626178,7.07934423,-2.830072215,-6.287630872,0.184960857,-0.965636254,4.582297281,0.376179581,2.525582353,7.668019624,-4.390967937,0.110888689,0.329732836,134.3499895,-3.03e-13,3.22e-09,6.2e-09,-4.32e-11,-1.69e-09,2.43e-09,-6.85e-09,-3.99e-10,-5.03e-09,-3.42e-09,-4.74e-09,1.22e-08,6.06e-10,-4.7e-11,1.32e-10,1.72e-07
95,F,Glasgow,50,0.002796968,-12.28664579,8.018467868,4.404007066,-4.737042024,-9.074796179,-13.05552278,-3.15742927,-3.960908315,-3.557184975,-3.347642014,-7.970965035,-1.569658211,0.120058389,0.349903384,149.7861528,2.15e-12,-1.64e-09,4.41e-09,6.56e-09,-1.36e-08,4.86e-09,-1.8e-09,-9.69e-09,-5.47e-09,1.11e-09,-3.11e-09,3.54e-09,-2.08e-09,1.94e-11,1.41e-11,-2.74e-08
95,F,Glasgow,200,0.001117824,-12.58602516,7.226092349,3.46731798,-5.067610044,-11.23674102,-12.52091622,-3.081027575,-2.962648963,-1.639633386,-1.790430999,-7.872505416,-1.159503449,0.124972705,0.329165487,162.9392892,1.97e-12,-5.95e-10,7.25e-09,-3.32e-09,-9.25e-09,-5.27e-09,-5.78e-09,-2.95e-09,-8.72e-09,-1.23e-09,-1.16e-08,-4.05e-09,-5.24e-09,-6.46e-12,-3.95e-11,-2.1e-07
95,F,Glasgow,500,0.000560688,-12.13409645,4.963472643,2.166799256,-6.515323777,-14.14589653,-11.84057488,-4.269135066,-2.56113236,-2.59554797,-1.521398932,-8.901773814,-1.709014316,0.127309299,0.362332833,169.760616,7.25e-13,-2.33e-09,7.77e-11,6.68e-09,1.29e-09,-4.52e-09,4.28e-09,-5.99e-10,1.94e-09,-4.48e-10,-6.18e-09,7.19e-09,-1.23e-08,3.33e-11,-1.25e-10,1.92e-07
96,M,Glasgow,50,0.000872321,-7.246231024,12.5296377,9.571104045,5.062181821,-0.522439158,-6.260277027,-0.7634058,-0.101194843,0.634478482,5.357126445,7.748115733,-3.613333954,0.096840311,0.361573952,167.6145252,-2.6e-13,-2.26e-09,2.1e-09,3.71e-09,8.42e-09,-6.06e-10,-3.22e-09,3.67e-09,-5.92e-09,6.75e-09,-1.38e-09,7.92e-09,3.38e-09,-8.25e-11,-4.46e-11,1.22e-07
96,M,Glasgow,200,0.000445483,-7.631993586,9.141358271,9.731752637,6.517328236,-3.71978926,-6.268057148,-1.864438711,-1.693997908,-0.335801748,4.470027538,7.911879341,-5.254425616,0.097397636,0.35478239,125.9554094,5.34e-13,-7.79e-10,-3.68e-09,1.05e-08,3.07e-09,2.54e-09,3.49e-09,8.83e-09,3.76e-09,-8.12e-09,-1.14e-09,-1.85e-09,5.59e-09,-9.55e-11,9.66e-11,-3.25e-07
96,M,Glasgow,500,0.000301217,-8.207074352,4.774924442,10.87345076,5.063934674,-8.19021649,-4.388834012,-6.037712767,-1.162279877,0.905126095,2.562009624,11.32323036,-6.41648861,0.099971567,0.342802487,89.82414581,8.42e-14,-1.29e-09,-7.18e-09,5.19e-10,-3.25e-09,-7.36e-10,8.33e-10,3.31e-09,-7.81e-10,-2.83e-09,9.62e-10,1.64e-08,-5.41e-09,1.32e-10,-5.87e-11,-2.16e-07
97,F,Glasgow,50,0.001213177,-9.636886245,7.041961662,7.525902948,-1.871699476,-2.616839678,-5.256529303,-1.424469566,-3.628169853,-3.127628306,-4.807593157,-1.772175719,2.805395321,0.11245067,0.356997394,167.1449764,1.54e-13,4.53e-09,4.86e-09,1.57e-10,1.06e-09,5.13e-09,3.55e-09,3.17e-10,9.64e-09,-7.36e-09,-5.7e-09,-1.03e-08,-4.05e-09,-1.49e-10,-7.69e-11,8.25e-08
97,F,Glasgow,200,0.000533918,-10.39772849,4.224343594,4.426195352,-1.77349433,-0.629781811,-8.070929377,0.084918851,0.208020271,-6.884817249,-8.464039288,-0.712116139,4.760419127,0.105302929,0.358879783,202.9835575,-4.27e-13,-5.96e-09,1.28e-09,-4.62e-09,9.95e-09,-8.97e-09,8.53e-09,2.63e-09,-2.43e-09,4.09e-09,-2.06e-09,8.67e-09,-9.58e-09,3.97e-11,-1.76e-10,-5.67e-07
97,F,Glasgow,500,0.00041389,-10.75569232,3.268821935,7.274515395,-5.366219689,-10.62865263,-8.53886439,0.256821773,1.461190909,-7.476492423,-8.639343157,-5.903371994,2.358919934,0.119110937,0.352965337,166.03284,-1.22e-13,1.12e-09,3.82e-10,7.64e-09,-2.16e-10,-3.21e-09,-4.31e-09,3.72e-09,5.52e-09,7.18e-09,-1.23e-09,1.98e-09,1.28e-09,-5.96e-11,-2.05e-10,-4.22e-08
98,M,Glasgow,50,0.001078896,-10.9384428,9.286695986,9.265437177,4.152973432,3.342720815,-3.564394385,2.581153832,3.543700738,1.279496862,3.318492726,2.914239102,-3.402627712,0.109393769,0.318938264,269.8056947,-1.12e-12,1.45e-09,-2.04e-09,4.53e-09,-3.19e-09,-5.5e-09,-7.21e-09,-2.04e-09,3.95e-09,3.88e-09,-2.56e-09,4.46e-09,-5.31e-10,-4.54e-11,1.06e-10,-1.23e-07
98,M,Glasgow,200,0.000625468,-11.4220226,8.508672667,7.701969741,0.96086986,0.864723343,-0.235621985,2.643689756,1.135460736,0.780339912,3.115084143,1.690963827,-4.708612575,0.115785944,0.287922316,155.3752044,-7.79e-13,-3.93e-09,7.14e-10,3.25e-09,-2.01e-09,2.03e-09,-8.16e-09,9.13e-09,-1.12e-09,2.23e-09,-4.39e-09,-2.43e-09,-3.29e-09,-3.83e-11,-8.83e-12,-1.5e-08
98,M,Glasgow,500,0.000426199,-10.8636979,7.425797344,5.396273788,-1.973438173,-6.672608073,-3.436600322,0.4819624,3.512145861,0.56470459,-1.920464326,0.309437052,-5.061677518,0.155517518,0.297716883,136.3235518,-8.39e-14,3.74e-09,-1.09e-09,5.4e-09,6.63e-10,-1.82e-09,4.52e-09,1.04e-08,1.03e-08,1.39e-08,1.01e-08,1.64e-08,9.92e-09,1.85e-10,3.14e-11,4.79e-07
99,F,Glasgow,50,0.001623435,-11.91765571,7.722007493,5.660932272,-2.701233352,-3.505332726,-6.998044182,0.530125021,-1.317758466,-0.950605213,0.370241511,-0.425607214,0.176533329,0.122219065,0.301196103,152.1761737,-5.06e-13,-1.93e-09,-1.47e-09,-3.22e-09,2.27e-09,1.88e-09,1.24e-08,-9.03e-09,5.33e-09,8.37e-10,3.06e-09,-1.31e-08,-3.29e-09,-1.59e-11,6.08e-11,6.77e-08
99,F,Glasgow,200,0.000916589,-11.37346437,6.401965058,5.312213824,-4.787099462,-8.224756061,-10.15372228,-2.379461833,-2.762350613,-2.136692198,1.670855971,-1.815816388,-0.637658128,0.12170989,0.34651922,156.059403,-9.69e-13,5.97e-10,-1.06e-09,2.72e-09,-1.03e-09,6.8e-10,-5.71e-10,4.27e-09,-1.09e-08,1.34e-08,-7.47e-10,3.05e-09,2.04e-09,-5.32e-11,1.81e-10,1.15e-08
99,F,Glasgow,500,0.000574406,-12.24495605,4.122959733,4.845245861,-5.690605522,-10.32219568,-8.955789897,-1.622629684,0.139011653,-1.510706551,2.563997641,-3.125772783,-1.866778643,0.12390393,0.336061855,169.3427396,-2.02e-16,-3.94e-09,-1.16e-09,1.01e-09,3.92e-10,-4.32e-11,-2.65e-09,2.69e-09,-1.38e-09,-2.4e-09,4.12e-09,4.44e-09,-3.83e-09,1.66e-11,2.9e-11,1.18e-07
100,M,Glasgow,50,0.002094538,-10.57644674,13.48195345,6.701160141,2.884512349,0.106626212,-1.124386355,-1.547192442,0.755431923,-0.244707787,-0.243680777,3.562743608,0.540165386,0.110743481,0.322468267,210.5472854,2.63e-12,-3.93e-09,-5.11e-10,6.87e-10,4.54e-09,2.08e-09,-6.74e-09,-8.3e-09,-8.54e-09,-1.04e-08,4.24e-09,8.44e-09,5.16e-09,-1.2e-10,4.68e-11,-1.03e-07
100,M,Glasgow,200,0.000822542,-9.991369428,13.4134781,7.049685104,3.084347196,-1.313015466,-0.953320243,-0.803950744,0.94548944,0.63555827,0.535726706,3.392930415,-0.466694372,0.113037991,0.327421213,164.580702,1.2e-12,-1.2e-09,-1.89e-10,3.96e-09,-5.44e-09,-3.8e-09,-5.1e-09,-7.5e-09,-1.29e-08,2.62e-09,-4.41e-10,-4.75e-09,-6.59e-09,-7.86e-11,-1.35e-10,-3.35e-07
100,M,Glasgow,500,0.000415521,-9.731758779,9.860431576,6.233483643,2.485144572,-6.277798376,0.86881943,-3.503982225,0.363618836,2.580362416,-0.394535642,3.060280877,-2.574341795,0.124527603,0.327337781,136.9971696,3.06e-13,5.3e-09,3.7e-09,7.22e-09,-8.23e-10,1.32e-09,-1.65e-09,-2.41e-09,-5.1e-09,-3.23e-09,-5.75e-09,2.56e-09,2.81e-09,2.95e-11,4.05e-11,7.36e-08
101,F,Glasgow,50,0.002316096,-11.58612016,4.988989715,6.840908155,-4.015448449,-5.953207357,-11.9922445,-2.207136955,-5.776319993,-5.783207595,-1.35198877,-2.604598645,-1.57833418,0.119490069,0.324250048,133.9337282,6.6e-12,4.37e-09,-1.44e-09,1.42e-09,3.6e-09,6.58e-09,4.63e-09,-4.34e-09,-8.67e-11,2.83e-10,-1.02e-08,7.29e-10,2.18e-09,1.28e-10,1.01e-11,1.13e-07
101,F,Glasgow,200,0.001028824,-11.84841944,2.098547173,5.550054001,-3.63273072,-6.288867143,-10.1292917,-2.66775431,-2.650433855,-6.504947146,0.066803345,-3.418659995,-1.506133141,0.126044512,0.326228678,141.5385553,-8.89e-14,-7.37e-09,-6.25e-09,1.53e-09,1.45e-08,1.96e-09,8.36e-09,-1.2e-09,3.78e-09,-6.01e-09,-8.26e-09,-2.91e-09,6.83e-10,-1.03e-11,1.17e-10,-2.28e-07
101,F,Glasgow,500,0.000507722,-11.24331355,-0.453034765,4.976658642,-5.200847124,-8.702678235,-9.375764294,-3.045908156,-1.294343728,-7.923754299,3.079269076,-5.184799968,-3.081200832,0.12622043,0.369851149,163.8949398,-3.14e-14,3.17e-09,5.83e-09,5.17e-10,1.81e-09,-2.23e-09,-2.22e-09,-8.2e-09,8.43e-10,-2.43e-09,-3.39e-09,-7.7e-09,3.76e-10,8.09e-11,-2.11e-11,-1.25e-07
102,M,Glasgow,50,0.001924897,-11.24047041,11.30057867,5.793825731,-0.163744158,-4.646376023,-6.406383824,-1.860970529,0.307924191,-0.848195644,-0.846100882,4.30517627,-4.622870546,0.112923493,0.28843014,101.879003,-3.02e-12,-3.95e-09,-1.48e-09,1.56e-08,-1.09e-08,-5.92e-09,8.95e-09,-3.87e-09,2.79e-09,-7.58e-09,1.5e-09,6.3e-09,-6.37e-09,-7.01e-11,1.35e-10,8.48e-07
102,M,Glasgow,200,0.000985668,-12.09912487,6.749516268,4.712525628,0.493853086,-7.335794526,-6.232972686,-0.745177664,-3.593772125,-2.747396689,-2.181954985,5.94317156,-4.814330012,0.120418564,0.296868224,131.3547525,-8.61e-14,3.95e-09,2.4e-09,-3.47e-09,-8.49e-09,5.9e-10,-9.72e-10,5.29e-09,5.65e-09,-3.85e-09,-1.25e-11,4.2e-09,-2.06e-09,-2.02e-10,-4.18e-11,-3.85e-07
102,M,Glasgow,500,0.000553907,-12.36214652,6.600633068,5.145012196,-0.450721078,-7.601294001,-4.838058985,0.370315469,-2.21340028,-2.090299507,-0.99754098,6.311675913,-6.666084328,0.120603202,0.335472409,253.4958873,-1.49e-13,-2.19e-09,3.18e-09,-4.11e-09,6.77e-09,-6.87e-09,-4.69e-09,1.6e-09,1.48e-08,-1.04e-09,1.13e-09,-5.46e-09,-2.67e-09,1.11e-10,-9.47e-11,1.39e-06
103,F,Glasgow,50,0.001633307,-11.16073753,5.639593653,0.780727952,-8.606581161,-6.595963113,-11.70559859,-1.149353551,2.021229556,-2.655107367,-0.934355447,-4.951403295,-1.609742883,0.117786626,0.346576236,174.064533,-7.51e-13,4.77e-09,4.45e-09,-3.97e-09,4.43e-09,-1.81e-09,2.86e-09,4.92e-09,-3.01e-09,8.12e-09,-1.17e-09,-1.05e-08,-5.27e-09,1.04e-11,-8.89e-11,-6.36e-08
103,F,Glasgow,200,0.00067631,-11.48253091,3.325706973,0.021926382,-10.9262463,-10.29787345,-14.12323965,-2.096562565,1.852135365,-1.365580756,-0.378366603,-6.298398072,-1.551190275,0.119218231,0.366450563,205.6383999,1.19e-13,-4.45e-09,2.67e-09,1.01e-08,8.98e-09,3.57e-10,4.19e-09,-2.22e-09,8.96e-09,-5.07e-09,2.53e-09,9.19e-11,2.39e-09,-7.68e-11,2.85e-10,-8.31e-07
103,F,Glasgow,500,0.00045554,-12.15732736,0.082672174,-1.549665804,-9.679482517,-11.0324449,-11.81818496,-1.00082479,2.286246836,-0.685263443,-0.920270071,-7.162179094,-2.968286842,0.13098461,0.390722007,189.7226521,1.48e-13,3.51e-10,6.18e-09,-3.34e-09,-2.63e-09,-1.67e-09,5.58e-10,6.21e-09,6.29e-09,-6.15e-09,2.56e-09,-5.39e-09,-3.51e-09,6.36e-11,-1.06e-10,-1.08e-07
104,M,Glasgow,50,0.00202253,-9.612946791,6.909822981,9.513282668,2.415813843,-7.959284027,-10.65350481,0.032112532,-1.417935953,3.872520104,-3.633667796,-1.264419054,1.945649927,0.11488702,0.316477809,231.0119069,-3.68e-12,1.67e-09,-1.98e-09,1.22e-08,6.27e-09,-3.93e-09,1.75e-09,-8.07e-09,5.06e-09,-1.2e-09,-1.86e-09,1.31e-08,4.6e-09,6.41e-11,1.21e-10,1.06e-07
104,M,Glasgow,200,0.000858715,-10.37233098,5.715413636,7.994083636,1.484101531,-10.1667613,-7.391278522,-1.793505988,-2.100664092,4.55862648,-4.576953481,-0.645202615,0.512397747,0.118905447,0.319196852,244.7389305,7.64e-14,-2.36e-09,3.44e-09,-1.72e-09,-1.28e-08,-2.47e-09,-1.01e-08,-9.24e-09,-1.08e-09,-1.32e-08,-2.71e-10,-5.85e-09,4.71e-09,-2.43e-11,1.15e-10,5.38e-07
104,M,Glasgow,500,0.000470014,-9.692896823,4.733046394,7.613039272,0.33622514,-12.79190573,-6.992140406,-0.813697372,-2.091574889,5.360857742,-4.340910566,-1.165903162,-0.052737611,0.132786248,0.328129319,257.9380049,-4.32e-13,-2.42e-09,-9.03e-09,4.46e-09,5.95e-09,3.41e-09,-3.76e-09,-2.46e-09,6.96e-09,-1.54e-09,-7.22e-09,-1.8e-09,-2.26e-09,-6.46e-11,-9.89e-11,-7.97e-08
105,F,Glasgow,50,0.002090002,-10.02662632,5.999904871,3.503284743,-2.577041874,-8.143099616,-8.351371619,-5.235526422,-1.808721306,-5.707138042,-1.539543408,-0.925810506,-1.502917762,0.11277222,0.371043987,172.1483459,-2.99e-13,7.6e-09,-6.69e-09,-3.09e-09,-1.47e-09,-7.23e-09,-3.21e-09,-4.3e-09,-1.34e-09,4.33e-09,-3.72e-09,5.81e-09,1.5e-09,2.1e-11,-8.21e-11,-1.26e-07
105,F,Glasgow,200,0.000961976,-11.64148338,4.005905131,2.54571451,-6.703135698,-10.86324121,-9.772901942,-1.043534478,2.98840049,-1.820534049,0.870387233,-4.797142494,-1.447163706,0.118231728,0.357058303,199.9378506,-1.28e-12,-6.64e-09,-1.75e-09,-8.47e-09,5.24e-10,2.62e-09,1.39e-09,1.17e-09,3.67e-09,-7.82e-09,8.3e-09,-3.86e-09,-6.55e-09,1.85e-10,-9.66e-11,3.06e-07
105,F,Glasgow,500,0.000558802,-12.37136121,2.523887143,4.262854902,-5.429447317,-14.20353675,-9.942187679,-0.042200468,4.628258848,-2.962309733,3.282973553,-5.632724008,-2.401540258,0.112553838,0.363416887,172.4295731,1.08e-13,3.75e-10,-7.76e-09,2.83e-09,9.71e-09,3.72e-10,1.72e-09,5.9e-09,9.63e-10,6.45e-09,-7.3e-09,-9.29e-09,1.23e-08,-1.46e-10,1.03e-10,-3.27e-07
106,M,Glasgow,50,0.00144307,-7.157356928,3.548419214,8.4660236,0.321639603,-7.580721395,-3.999675736,-0.825825736,3.221008374,0.981316229,1.948145061,3.18220255,-1.577173394,0.106724297,0.316579085,150.1727337,-8.79e-13,-4.81e-09,-5.82e-09,-9.84e-10,-1.35e-09,8.84e-10,-1.54e-09,9.13e-09,3.17e-09,-3.36e-09,4.71e-09,-5.83e-09,3.29e-09,-3.58e-11,9.27e-11,5.83e-07
106,M,Glasgow,200,0.000564127,-6.079706887,2.194167208,6.485260937,-1.285493036,-8.52925158,-2.803804742,-4.386371846,3.767707882,0.4725592,3.217792074,-0.4033576,-2.12360412,0.105140661,0.318341627,194.3572854,1.14e-12,6.05e-09,1.39e-10,7.1e-09,8.74e-09,-6.94e-09,8.2e-10,-6.64e-10,3.18e-09,1.37e-09,-8.8e-09,2.06e-09,1.7e-09,6.14e-11,1.43e-11,-3.77e-07
106,M,Glasgow,500,0.000335178,-6.568958919,1.338242463,7.296057191,-2.405205543,-10.65716179,-2.285241059,-5.782389996,3.49487403,-0.373515176,5.304280592,0.934010983,-3.615809807,0.107414698,0.324930956,221.4140606,1.31e-13,-5.74e-10,7.92e-10,-7.81e-09,-9.23e-09,-6.56e-10,6.93e-09,-6.96e-09,4.23e-09,1.06e-08,-4.66e-09,-3.33e-09,-6.48e-09,-1.45e-10,-8.05e-11,3.02e-07
107,F,Glasgow,50,0.002297783,-9.994753439,5.241281083,4.769019815,-7.392482273,-3.513492894,-10.89730127,-2.40918204,1.979403195,-4.756798099,-3.403609304,-6.178222889,-4.25763826,0.10843191,0.378806541,150.9162018,1.27e-12,-4e-09,-2.36e-09,4.21e-10,4.45e-09,9.48e-10,1.89e-08,-7.71e-09,6.84e-09,-1.54e-09,6.42e-09,1.16e-08,-9.96e-09,-6.66e-11,1.71e-10,4.82e-09
107,F,Glasgow,200,0.000953994,-12.38788998,3.01950424,4.836267294,-6.806811662,-3.370512381,-9.425414577,-4.116370289,3.651027051,-1.853124309,-3.019566355,-6.609538691,-3.172187434,0.122401049,0.337618541,211.0304022,-7.41e-13,-1.7e-09,-1.05e-10,1.17e-09,-2.23e-09,3.61e-09,-9.64e-10,-1.52e-09,-1.45e-09,-5.25e-09,-4.95e-09,-4.41e-09,-5.26e-10,8.18e-11,-1.03e-10,3.05e-07
107,F,Glasgow,500,0.000695138,-13.33782232,-4.625846486,3.491451257,-8.698344817,-7.2447956,-9.968632303,-6.459462305,0.749282431,-6.707624963,-2.125930016,-4.429304752,-1.248396204,0.134065441,0.355127444,177.4733141,9.19e-14,3.44e-10,8.82e-10,-2.42e-09,1.65e-09,5.92e-09,1.58e-09,-7.64e-09,-2.13e-09,1.26e-08,8.01e-10,-2.1e-09,-1.02e-09,-8.14e-11,-2.63e-11,-3.06e-08
108,M,Glasgow,50,0.001626124,-9.382500953,9.221085182,7.170922716,-0.62438918,-2.571970778,-1.142403184,0.09239604,2.107148847,1.347719477,-0.371303942,0.519559934,-1.426121291,0.109185625,0.278378562,251.7877862,5.32e-13,-5.1e-10,2.11e-09,-8.64e-09,7.09e-10,4.83e-10,-2e-10,-8.12e-09,-7.81e-09,1.38e-10,5.79e-10,5.53e-10,-6.33e-09,-7.52e-12,1.08e-10,5.92e-07
108,M,Glasgow,200,0.000607195,-10.48719734,7.569152556,8.645894828,1.487148393,-6.828827853,-4.161393429,-2.741613534,-0.089969639,2.886890984,0.402458177,1.259005087,-1.187641496,0.117888992,0.269900859,169.5228267,1.03e-13,-2.01e-09,4.62e-09,-4.84e-09,-4.44e-09,-1.68e-09,3.98e-09,-1.74e-09,3.33e-09,3.48e-09,1.22e-09,-1.68e-09,-2.51e-09,-1.69e-11,-1e-10,-3e-07
108,M,Glasgow,500,0.000313807,-8.718926798,7.328938681,8.038894405,0.499925571,-8.180029309,0.538475783,-3.738532432,0.649851261,3.226404385,0.271410734,1.736474674,-2.496750407,0.111599942,0.290457792,233.57566,2.49e-13,5.1e-10,3.41e-09,-1.25e-09,1.98e-09,-3e-09,7.27e-09,-1.6e-09,-1.81e-08,2.72e-09,4.74e-09,-2.7e-11,-3.15e-09,1.56e-10,-6.41e-11,1.13e-06
109,F,Glasgow,50,0.002742248,-12.03298508,1.32721628,3.367785882,-7.176485667,-8.178715926,-14.08344772,-4.510174434,-2.74854952,-4.620477847,0.232255819,0.598409776,-5.863844865,0.118097515,0.406369681,179.4219091,-6e-13,1.96e-09,1.27e-09,-8.32e-10,1.93e-09,-9.23e-10,-1.16e-08,5.44e-09,-8.97e-09,-6.92e-09,-6.25e-09,-5.04e-09,1.66e-09,7.48e-11,-8.41e-11,-1.44e-07
109,F,Glasgow,200,0.001101701,-12.73649093,-0.104553018,2.590795223,-9.836383119,-9.376815588,-13.36412675,-1.287856733,2.902245899,-3.952220548,-0.050107039,0.791592242,-3.864650062,0.126035414,0.382142496,178.01919,1.33e-12,1.69e-09,-8.58e-10,1.28e-09,7.5e-09,-3.67e-09,8.99e-11,-1.08e-08,4.53e-09,-5.84e-09,6.54e-09,2.1e-10,6.68e-09,-1.03e-10,9.75e-11,-8.25e-08
109,F,Glasgow,500,0.000671735,-13.48158474,-0.910909358,1.469480974,-9.734667652,-10.95855061,-12.63974009,-4.302224616,2.959018092,-5.346850044,0.347179027,-3.47894848,-5.045242519,0.131233321,0.379174496,164.5840339,8.07e-13,-1.38e-09,5.55e-10,-3.14e-09,1.78e-09,-7.77e-09,1.67e-08,-3.09e-09,-1.55e-08,1.49e-09,7.59e-09,6.39e-09,-9.81e-09,7.94e-11,9.65e-11,-1e-07
110,M,Glasgow,50,0.002006441,-12.16504048,8.654902849,6.162525016,1.946712473,-2.957795496,-6.68334522,4.321482049,-2.560418727,-1.124189746,-1.875321245,0.540379755,-3.288887766,0.122711937,0.272964343,113.4943704,-1.78e-12,-2.75e-09,-8.5e-09,-2.94e-09,-5.26e-09,1.1e-09,-3.45e-09,-7.3e-09,-1.27e-09,4.84e-10,8.68e-09,2.85e-09,-8.05e-09,2.65e-12,-5.92e-12,-2.28e-07
110,M,Glasgow,200,0.000755909,-10.59104025,8.38154242,6.465291639,1.917183655,-6.727837307,-8.037598854,2.622889566,-6.776017097,-1.45787644,-2.081373181,-2.671731561,-5.330389701,0.120312787,0.321425417,160.6519206,-8.54e-14,1.74e-10,1.79e-09,-4.3e-09,-4.83e-09,7.94e-10,8.6e-09,8.02e-09,1.94e-09,6.96e-09,-5.65e-09,-1.33e-09,3.66e-09,-1.04e-10,2.57e-11,-4.26e-08
110,M,Glasgow,500,0.000442701,-10.28403378,6.694601362,6.088510458,0.653928646,-11.20721684,-8.131621809,3.482638603,-4.968411731,-0.557384782,-1.959759274,-3.358978609,-4.384682516,0.116850549,0.324240135,164.7320697,2e-13,8.75e-10,1.16e-09,1.78e-09,6.22e-10,4.61e-10,1.09e-08,-8.32e-09,4.93e-09,-3.7e-09,-4.93e-10,-1.54e-08,6.91e-09,8.94e-11,-1.39e-10,3.01e-07
111,F,Glasgow,50,0.002203806,-11.40692457,10.49631442,4.929134368,-5.058585704,-1.993053275,-10.33544675,3.340935247,-4.738465563,-2.707943348,-3.946069075,0.90943105,1.34957977,0.103135807,0.374586934,186.6861286,3.79e-12,-1.09e-08,-5.27e-09,-6.97e-09,-1.72e-09,2.13e-11,1.48e-08,-7.52e-10,3.24e-09,3.99e-09,-3.31e-09,8.36e-09,-6.79e-09,1.08e-11,-6.17e-11,3.16e-08
111,F,Glasgow,200,0.000695948,-11.49721942,8.945454082,4.090771059,-5.747594182,-5.598663742,-9.603581955,2.987610595,-1.308410589,-0.627997075,-2.253744691,-0.76674514,0.251875559,0.114078331,0.355454176,193.7005721,-1.73e-12,-4.12e-09,-3.63e-09,-6.81e-09,-1.76e-09,-3.77e-09,7.12e-09,-6.04e-09,2.42e-09,1.09e-09,6.86e-09,-5.19e-09,-3.78e-09,3.92e-11,5.13e-11,-9.6e-09
111,F,Glasgow,500,0.000429813,-10.60469061,8.2701784,2.093783735,-6.093114116,-6.390785928,-9.116348924,1.701769776,-1.748314987,-0.217723235,-1.553922402,-2.028855138,0.73524802,0.118186233,0.396673595,225.5116272,4.24e-13,8.93e-09,-9.27e-09,1.68e-09,-5.75e-10,-4.05e-09,2.22e-09,-5.98e-09,2.29e-09,6.75e-09,2.94e-09,5.82e-09,4.38e-09,3.14e-11,-1.24e-10,3.25e-07
112,M,Glasgow,50,0.001575872,-9.11922754,12.08182345,6.493300244,-0.813422451,-2.41052999,-8.57220057,-2.284444133,-1.227318747,1.609276819,2.306971861,-0.007740604,-0.370587821,0.111480894,0.309099858,256.5086337,2.26e-12,-6.22e-09,3.75e-09,5.21e-09,7.89e-09,7.23e-09,2.2e-08,5.76e-09,-9.07e-09,-4.92e-09,-2.08e-09,-1.67e-09,-6.9e-10,-4.3e-11,1.19e-10,-1.18e-06
