Speaker,Sex,Location,Distance,pcm_RMSenergy_sma,pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_zcr_sma,voiceProb_sma,F0_sma,pcm_RMSenergy_sma_de,pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_zcr_sma_de,voiceProb_sma_de,F0_sma_de
050,F,Glasgow,50,0.0015974636387037,-11.081552414612377,7.994504563552528,5.701645848556424,-3.5755463506202165,-2.5197603028066733,-7.626344413019627,1.1839926062806658,-1.6126799422455336,-5.539657968396857,4.674130405809617,-0.4607804449303241,0.1670758643552501,0.116882396025478,0.3324146503822378,169.4242332984293,6.100752638400938e-13,4.440860208836479e-09,5.083091184307744e-11,-6.0889540380531845e-09,1.0713588216864249e-10,4.5793548392848634e-09,-1.8279570103973686e-09,-1.270087975489364e-08,-1.34555229809435e-08,-2.0674486680990595e-09,-2.6353861340403404e-09,-2.0134897407054816e-09,-3.6754643197220076e-09,3.300403849897467e-11,2.386901275693065e-10,3.335521233321904e-07
050,F,Glasgow,200,0.000928576500308,-11.18762055116683,6.685215631430094,4.939916032165666,-5.545621426345224,-6.303886408052069,-11.013292506962395,-2.900332221234333,-1.862524288625844,-5.25310823707811,5.312650424284469,-1.3695370547868893,-0.532568122958534,0.1198449366442219,0.3673345926959891,194.58234854460076,-1.1268559090439029e-12,-2.9596542004461352e-09,7.693563901656923e-09,1.095004801286465e-09,5.123342928924486e-09,5.818347760164752e-09,9.97723336282368e-10,5.062824212005471e-09,2.56195964999729e-09,2.119020185131845e-09,4.277617686291875e-09,5.047262244174788e-09,-1.919020174692797e-09,8.464110783445805e-11,-6.711948958475334e-11,-8.455737628193606e-08
050,F,Glasgow,500,0.0005764902810851,-12.107068286263203,4.404279759588848,4.098806001412095,-6.966331860509118,-8.773393924945626,-10.217884579212296,-2.590824702939482,0.7832256323563882,-3.4018305505600392,6.366218321853976,-2.859540662903933,-0.6317689676954852,0.1219692159727023,0.3431362083849352,176.47116629032246,3.449378004284819e-13,2.044019150110348e-09,-2.399043077697793e-09,3.458373275952986e-10,3.9937799007947115e-09,2.4631578858042404e-09,4.290239254858179e-09,9.453684231162468e-09,-6.166794262242798e-09,3.116746394172124e-09,2.172440190120577e-09,1.3962679422153312e-08,4.276650721542599e-09,1.6575776885963423e-10,-4.3928609867505876e-11,2.810433460509878e-07
050,M,Glasgow,50,0.0019434695561856,-9.824960296858292,13.733353595887488,6.538994273174594,1.7497068571571308,1.0489210275121243,-2.078158545150339,-1.5591289134616884,0.352938426507275,-4.19483970898836,4.172571195200967,3.6885599646653744,0.390751032444229,0.1082601630709735,0.3210197503431733,186.18090226666672,-6.977697546384498e-13,4.5688824355459775e-09,-5.3169557077613965e-09,-9.54720787013272e-11,-4.0789980629954e-09,-4.180549137545497e-09,2.5102119359997303e-09,7.439980733354283e-09,2.7019267758708667e-09,-7.499614672134407e-09,1.0370905607899756e-08,-3.1685934370713523e-09,1.0327071290241295e-08,5.3703570336511774e-11,6.25767236323115e-12,-2.096774089122369e-08
050,M,Glasgow,200,0.0008014601429977,-9.802693045877778,13.641379884655676,6.451745942347236,1.7216770129582937,0.0038310217846748,-2.594169029262851,-1.9252695233986417,1.2103655762172647,-2.520189960200768,4.623429091726478,3.5461220686314268,-0.7116376111639178,0.113666593242948,0.3174286209417156,186.87302191780825,-4.1268308972615213e-13,9.695362335193636e-09,2.9856820744140263e-09,-3.910144914925622e-09,1.3626666686620908e-08,-5.715748802225342e-09,-2.699420306393549e-09,6.39130423142841e-10,-1.1654106288754736e-08,-4.5545893721443636e-09,7.719420279063865e-09,-9.97101440437268e-10,-5.085990347608486e-09,-1.3947512408261952e-10,6.643313299164207e-11,-9.274358968628088e-07
050,M,Glasgow,500,0.0003863664474941,-9.696114664974536,10.346024322370226,5.66841685637121,1.5185265290009793,-4.4651178707590615,-0.2290203604407439,-5.26660668729677,0.421000393714985,0.2265298921944181,3.7153006853427977,2.874102566762004,-2.297420741285603,0.1241674282378869,0.3196180384285397,214.52531237288133,3.375857552484364e-13,5.971707297547369e-09,2.3579512162862115e-09,1.0828878059403633e-08,6.242126842244501e-09,-2.6106341348047383e-09,9.307317059281672e-09,-9.993170721573205e-09,-1.2470243895441982e-08,2.345365852645745e-09,5.011902434940348e-09,-4.280292691448451e-09,1.3541463272384252e-09,1.3589467496443234e-10,-8.280753031955072e-12,8.379310365569381e-07
051,F,Glasgow,50,0.0022466611530433,-10.618226787427462,5.580299578520306,6.616715956150876,-5.290764713370406,-4.861952105251451,-12.133448199390717,-1.425588592689652,-5.952594741227272,-10.178715521992272,2.454888127931045,-3.1992337629206977,-1.5780386366199235,0.1147509118444041,0.3587217650325793,138.1365852252252,-1.0276008152993305e-13,3.317946244607423e-09,-2.293666034933733e-09,-1.2067178494130137e-08,-9.446065263471975e-09,-1.1390067196317812e-08,-5.713531665877724e-09,-1.5873320280018661e-09,-1.654990412315239e-09,-3.343570096928952e-09,-6.5922264962709505e-09,-6.25431856657253e-10,-7.499424186275659e-09,1.1502561479056976e-12,-1.9462161273842258e-10,-4.4536741215799316e-08
051,F,Glasgow,200,0.0010089588209288,-11.511726449078552,2.889227073297765,5.061109420038796,-4.945800343689622,-4.57733863261882,-10.496991955125118,-3.0759692587154235,-2.3424804117361777,-10.275450308870996,3.289765597283222,-3.3442897450727425,-1.6251826978380235,0.1241427831592357,0.3372796903540137,145.10805612565443,5.714657077248417e-13,-3.698550709175169e-09,3.830917893122644e-09,-9.536231865630031e-09,-8.108115943921091e-09,-2.001932381113539e-09,1.1181642478543463e-09,2.5932367182234012e-09,7.439612527744159e-11,-6.4357488149223265e-09,4.384956511152412e-09,-2.1928502415930748e-09,1.9937198066900173e-08,9.125603847942956e-11,-1.1110656925940359e-10,3.2670802849451815e-07
051,F,Glasgow,500,0.0004970324900318,-11.222609268786696,-0.0248552803463805,4.33727253194422,-6.582082005528385,-6.913945571203518,-10.441227470859095,-4.423748979149709,-1.0503402191389424,-10.222128419443257,7.265463220733851,-5.096863805292566,-1.549849124932486,0.1266568116369426,0.3799632685492594,162.55449301886793,-1.14268031017566e-13,4.539961009091412e-09,1.5623781495055391e-09,-4.207699780327097e-09,3.985185187048004e-09,-8.884015607537618e-09,-8.533235883874356e-09,9.566276814071504e-09,2.7660818666428195e-09,-4.970760162589105e-10,2.294346986642298e-09,-7.105945422832175e-09,-5.480506835823459e-09,-6.878659951236579e-11,-2.5768635126902174e-11,-2.0814817438691106e-07
051,M,Glasgow,50,0.0019566761954844,-10.595534699157644,11.344040139593796,5.167855315328826,-1.2907209925918757,-3.573140620044488,-6.959820078737927,-0.9285497383752412,0.27607905397292,-5.386233933957446,3.079393338098644,3.730542917350098,-4.126423752180648,0.1104041572775251,0.3013767854810413,107.95499799999996,-1.394855904635397e-12,2.120749307407349e-09,3.3871277505195387e-09,-4.4591738662242705e-09,-2.7828049900580996e-09,6.961383285388498e-09,3.2100864539477155e-09,-7.800192313488657e-10,-1.2653890502312724e-08,2.870317007163446e-09,2.0439865585389166e-09,2.493659945218562e-09,1.0249759943023668e-09,-1.6856348115283983e-11,2.157518454903656e-11,6.382978457842929e-09
051,M,Glasgow,200,0.0009640452004441,-11.869405360406573,7.101127479641814,3.527136308401741,-0.6383331072313659,-5.539063859438521,-6.647004001442399,-0.6162639629961281,-2.307849468160696,-5.9736991773335,1.775404665484995,6.034842561757029,-4.889195407496606,0.121571885025478,0.3022751876863501,173.9262394444444,-3.518858267185527e-13,-4.51976879580972e-10,2.328061735568612e-09,-2.202121485724038e-09,9.080038427990995e-10,1.0224686595586518e-08,-1.8046287399035382e-08,-2.7867888052516312e-09,3.246094501066978e-09,-4.830279664487887e-09,2.026036655839711e-09,-5.000000021676932e-09,-2.856229489248534e-09,9.111852609766752e-11,-9.684860171681069e-11,5.833333332224318e-07
051,M,Glasgow,500,0.0005376156923523,-12.25952251191859,6.683174075428297,4.121886935736433,-1.7578320597228692,-5.737986200823644,-5.53112965364327,0.277680002400291,-1.2528669229360463,-4.870316206147962,3.017307205106587,6.731258890077518,-5.279377257985459,0.1216981365550499,0.3353770904839522,249.52304084507048,7.88879940269825e-10,-0.009919236155684,0.0072334402581888,-0.0016291815162813,0.0001082350260115,-0.001710672933526,0.0017556093294797,-0.0002682189310212,3.0680100963409695e-05,-0.0007989317899229,0.0006907228689787,-3.729899106938117e-05,8.596672716762003e-05,-4.017550193432202e-07,1.4097552253952812e-10,4.263636375350705e-07
052,F,Glasgow,50,0.0017539848524976,-10.250830884777985,5.973516008030885,0.6121482717779932,-9.991062354577789,-5.268160325109075,-11.78069207356176,-0.2458280597876442,1.5854233690250945,-7.385458529623554,3.215958356104246,-5.484405167760623,-1.3253808439411194,0.1108909635077343,0.3653607847334159,177.32086016286635,-3.927646491395629e-12,3.958338174314498e-09,-5.305072055761571e-09,-5.995677244471272e-09,-2.779058609710782e-09,1.3515850022063055e-09,9.419788675464776e-09,1.1402496963494839e-10,-2.9448606992478392e-09,1.6781940499172323e-09,7.986849183031035e-09,2.3975984788102884e-09,-4.938011521536487e-09,2.374049429292799e-10,7.562953238964962e-11,-1.8767809910683968e-08
052,F,Glasgow,200,0.0007169676524875,-11.090697991917567,3.7408225975266696,-0.61869744313812,-12.599515479806,-8.574648598044627,-14.552509578942775,-2.6262178694471388,1.852795580524733,-4.9793074925703245,3.7386006980058206,-6.333113635316194,-1.1957880469097952,0.1146656072611465,0.3807686495690474,232.56330724738677,-1.1754888872405474e-12,6.382512081167753e-09,-7.0332367011424044e-09,-7.780966181675633e-09,-1.1942031024820818e-10,1.0568599046368453e-08,-2.2318839771498148e-10,2.841545896085788e-09,-1.0309178692678019e-09,-2.1787441496678352e-10,-5.046908222793499e-09,-5.272850215123284e-09,-4.8778744001392695e-09,1.1784440906982054e-10,2.505201275272292e-10,-2.1001371012611494e-07
052,F,Glasgow,500,0.0004305962684225,-12.02445031021568,0.2406715182401963,-2.4087148703117616,-11.458612312188242,-9.070702508728438,-12.248860004850966,-2.2416739604450964,2.1753830559549026,-3.4357626700784287,3.4995493848951007,-7.13983950908039,-1.8273025751843173,0.1299954524440399,0.3827053146216551,197.15748104026844,-7.000097710327883e-14,3.031250003174973e-09,9.815234380090248e-09,-1.4207031234295662e-08,3.687815408517231e-09,3.0029296709574e-09,3.4322265353481692e-09,-3.642578083238278e-10,-1.3659472662352577e-08,5.025585924777772e-09,8.257324222701244e-09,-1.7177733282975954e-10,-4.361914064053083e-09,-1.4032315051138777e-11,-2.6312691845891225e-10,-2.602015111004551e-07
052,M,Glasgow,50,0.0020298446332206,-8.847276469583727,7.092663069782183,8.922045092536294,1.2762415234646658,-6.632408104161664,-10.976330162071624,0.5739534660909985,-2.47339677041626,-0.8334386688131643,0.7557091504549854,-1.5872644139341745,2.1579012356813148,0.1145765109372156,0.3177401645379457,237.3645674358974,1.9973314084350668e-12,-8.366088633356773e-09,4.7999036740532615e-09,3.179192189692459e-11,2.944123305189238e-09,1.1724470273898866e-09,6.662813120966651e-09,1.5510597075611812e-09,6.597398835706451e-09,3.7186897953217142e-09,-1.2510597303446954e-08,-5.7696531661720154e-09,-5.0202312081553644e-09,-3.606557355371738e-11,7.385828348641808e-11,-3.82352941057504e-06
052,M,Glasgow,200,0.0008508245154341,-10.23081730416844,5.951432097593417,7.147265349409484,0.0437326952058089,-7.968877897231363,-8.13319605302033,-2.2322949751258467,-3.002391779167471,0.8644255064666019,-0.018294803119071,-0.9601632336698942,0.8027745864966125,0.1190859138889901,0.3069933886346424,229.87459321428568,-9.590742614428637e-14,3.4299903644866996e-09,-5.330761812605182e-09,4.9893924652916804e-09,-5.7164898648712445e-09,-3.9151412818639006e-11,-3.725168739699983e-09,-8.025072686297628e-10,-2.1874638320505093e-09,6.333654747822457e-09,-2.2766634492138204e-09,1.3963355819393335e-09,4.928640310666506e-09,-3.566358165026024e-11,-5.782073745142105e-11,-7.6923076592222e-08
052,M,Glasgow,500,0.000462382067379,-9.59679804661065,5.166652412230234,6.484124219367592,-1.2579749136698617,-10.48526089696639,-7.457593548853748,-1.7395196746790516,-2.697641274508894,2.606737462213436,0.4342802821383391,-1.935143117110674,0.4977675964407126,0.1340362479845316,0.3277408979223043,270.0221716666667,1.812017707392557e-13,-5.610236206537431e-09,1.2357480316039808e-08,6.098602364145316e-09,1.337598553217475e-10,-5.838582666885226e-09,-8.95078740098091e-09,-1.267716519972844e-09,-3.9448818955414315e-09,4.364468503761025e-09,-2.0078740095476173e-09,-5.530019676687112e-09,3.392519688924672e-09,-1.1747782630741523e-10,5.831258213102818e-11,5.752688152170699e-07
053,F,Glasgow,50,0.0021630261339153,-9.190814419192597,6.342945368925095,3.1976888070233502,-4.151386460853109,-7.322899492456777,-8.741940117393973,-4.188093433083656,-1.7362784685214003,-9.861072300612843,2.638572786790857,-0.9300829556254864,-1.1068245238356054,0.1108970299171974,0.3948089574416334,178.33649518518507,3.58127906760642e-12,5.695639576146786e-09,-8.825193806681715e-09,1.122093028151761e-09,-6.4554263396362475e-09,-3.561531003954317e-09,7.422480538420946e-10,9.652102708283698e-09,-2.3407945752379773e-09,1.1374999998396576e-08,-5.405038755042988e-09,-5.1085271128495e-10,8.369379832795055e-09,-1.194573623097341e-10,1.112403080949708e-11,-3.709243034623491e-07
053,F,Glasgow,200,0.0010019181182754,-11.501440249835106,4.6777248514840055,1.953670347833172,-8.435584934451994,-9.039663361299722,-10.624819290058197,-1.3409456439437435,3.1251735891270638,-5.673569333511159,4.935723854917558,-3.851532303016493,-0.6146247267895244,0.1187276331601454,0.3759741181645004,200.31648907173,1.5215459128774074e-13,2.797101442895584e-09,-1.2666570186445711e-09,-8.946860909136265e-11,-2.824734318700622e-09,-5.301449262515502e-09,-6.483092079282165e-10,6.590338291193325e-10,1.1229565230354348e-08,-2.6694686171434434e-09,1.5087922697586928e-08,6.514009660123348e-09,-1.1225120774010869e-08,-1.6463552412478732e-10,1.8135941999312417e-10,2.108395066875627e-07
053,F,Glasgow,500,0.0005762404536107,-12.339746367148358,3.15035818365125,3.5885356312552976,-7.579075903543351,-13.105891416396933,-10.550120128895951,-0.1057018218111751,5.251309786570335,-5.674749173902701,7.3817414111560575,-5.280956466739884,-0.4118408471608855,0.1133606330236581,0.3651760933820807,192.54260017964077,-1.0774011494260884e-12,3.3871401153034853e-09,7.383877152152803e-09,4.9011516283987365e-09,-8.473128598623744e-09,-3.590211177615168e-09,2.331094061702455e-09,6.4197696756047505e-09,2.0216314757394244e-08,3.912188111346959e-09,1.3182917497610454e-08,-1.3905949912314006e-09,-3.6257197630772036e-09,1.54606532644031e-11,-2.5461036539551453e-10,-6.555084807914355e-08
053,M,Glasgow,50,0.0014351072159528,-6.508526006941005,3.593916841862668,8.099763667398463,-0.9021715804613144,-6.032404147647977,-4.958814179168283,-0.0835668567398439,2.9328230835493208,-3.425882795106389,6.050250701623798,2.53563047719729,-0.5585870582176008,0.1062962558316652,0.3151425273119702,157.63040984615384,-1.6142206128882138e-12,-5.750481706740263e-09,-8.182273610584217e-09,-2.0231213956841293e-09,1.1833911386622192e-08,5.9874759002110796e-09,1.408381504407012e-09,-9.840847781945896e-09,-5.0982658850278125e-09,7.56695573475716e-09,-3.191714822597668e-09,-5.1165703186295516e-09,-1.4685934487913833e-08,-2.314372270112316e-13,-4.662324452779676e-11,-5.052631585325491e-07
053,M,Glasgow,200,0.0005607601375844,-6.183316326477385,2.3576322172906656,5.866473494783442,-2.780504267083734,-6.619089257603269,-4.167135246477386,-5.032974995330124,3.337956092993267,-3.265618371749758,6.99336012286046,-0.3361762672665062,-1.2026914023551498,0.106468003022748,0.3202195021070484,220.93018949999995,-5.272655809771752e-13,7.849952064215052e-09,-1.1973825507959847e-08,-8.917656754189754e-09,-3.317353717281433e-10,-7.141802498568933e-09,3.5963566510131117e-09,2.340364335694248e-09,1.1204697995309082e-08,-7.88974114335211e-09,-1.1589645267986196e-08,-7.847555128843021e-09,-5.5608816974599666e-11,-1.2869356209851848e-10,-8.614573372318679e-11,-1.6712328831023454e-07
053,M,Glasgow,500,0.0003347454009086,-6.456477053301445,1.5132918342889947,6.921148034972363,-3.539459798746407,-8.850754995909087,-3.494472226937803,-6.851908262468887,3.4526217431942614,-2.930255345265072,8.810992021639223,0.3407983690574165,-2.059265762298563,0.1078218851091902,0.3312378555378509,259.2006959633026,-1.0843279330782065e-13,-3.610486178697543e-09,5.22402299736521e-10,1.0910393423370758e-10,4.759771204493689e-09,-1.0324118206616262e-08,-3.3361296479296203e-09,-1.1506196138076935e-09,1.2841086758848661e-08,-5.935176353645669e-09,-1.1736892293111695e-09,7.18293611922395e-09,1.868446143290077e-09,-7.789875783386601e-11,-1.463711422549333e-13,1.1111111034811525e-07
054,F,Glasgow,50,0.0024022563504865,-9.27529484362525,5.734808354306598,4.774883366864079,-8.253200830299038,-2.303779576864077,-11.993784998145626,-2.1548750799417498,1.7754491327310702,-8.630543638912624,0.8892846870417472,-6.643803558757288,-3.3853030186223285,0.1083814848043676,0.396938859966758,158.51200596610155,-3.322695352004882e-12,-6.784042561219493e-09,2.9990328812114914e-09,-9.938588020235457e-09,-5.236943928317216e-09,2.813346253950898e-09,3.4168278369460103e-09,4.291392642434278e-09,5.258413920808042e-09,-6.542359763828002e-09,3.168278534970059e-09,5.831141193558656e-09,1.35657640754201e-09,-3.100872933107864e-11,9.81433839394224e-12,1.7704726384130935e-07
054,F,Glasgow,200,0.00101115044641,-12.198748977497562,3.5391659461202725,4.503476042440208,-7.850478120038793,-1.785757162289037,-10.542820738161966,-4.6653629457614,4.468473043403495,-4.792242738923369,0.779467253355964,-7.139318912997092,-2.70070210886518,0.1230732504655141,0.3461029272075656,200.4490330519481,6.393429951489737e-13,-2.5816425197289373e-09,3.2484057947024354e-09,-8.666666564222933e-10,-1.0148792239847478e-08,-7.129468592170409e-09,-2.751400973721729e-09,-6.396521737351153e-09,1.0326570166339111e-09,4.4779710299449055e-09,3.5381642615739395e-09,-3.1121739110782e-09,9.387439605836697e-09,-9.406088531192639e-11,-8.616425112259509e-11,2.478849561879013e-07
054,F,Glasgow,500,0.0007147053943502,-13.192790939476254,-4.132974001264789,2.7044413008215344,-9.945514540038795,-5.6447070050523775,-10.744408600368578,-7.406960468128036,1.0446026263452957,-9.2157258655936,1.6374983611251217,-4.2323679581474325,0.0582733492870998,0.1338546432538671,0.3657179720356541,172.1618927272728,1.9585507248788706e-13,2.7062801935017183e-09,-3.149661829684919e-09,8.13236712002862e-10,-4.443671481182764e-09,2.3518840591090713e-09,-1.6220289947473935e-09,-9.03381636378194e-10,-1.5314009634815523e-08,3.354686011160349e-09,-2.434782597545441e-09,2.054492751683986e-09,-1.0599033789929012e-09,2.6531401244511143e-11,-1.0245105965813544e-10,-7.916967532413304e-08
054,M,Glasgow,50,0.0017091482133467,-8.654835811764022,9.40054384325823,6.868130121769827,-1.9788577182301763,-1.4573816117591878,-1.9228179697678909,0.6536977778626701,1.7669694389767905,-3.513829936666342,3.333387763713727,0.3408432389903287,-0.3515675695425534,0.1065521716669699,0.2956787305047849,251.78778620689656,-4.994351447297192e-12,-3.829576101426617e-09,-1.3123313811690747e-09,8.766859043471361e-11,-2.2241811234249034e-09,5.1794797744266595e-09,-2.8082851567632646e-09,-1.6031695566131192e-08,-2.1647398965164203e-09,8.574181109277121e-10,1.3666955674431538e-08,-9.865125128697314e-10,-4.3575144617372925e-09,5.9526901428703e-11,1.7557743612781339e-10,5.918367344322076e-07
054,M,Glasgow,200,0.0006219733401147,-10.436251055537268,7.785930327578902,7.655253285217807,0.057537107377541,-4.886188686427883,-5.363969557497582,-3.7300355777879943,-0.0999076180909975,-0.9679828271636012,3.862748031084221,0.969893820065828,-0.177067295234269,0.1175451189026385,0.2742562377436642,206.33135633333333,2.372238236017944e-13,5.6428434428037125e-09,-2.7299712025610155e-09,3.1104705660062156e-10,7.785783931860282e-11,6.357156590140426e-09,2.493756023406528e-09,1.6858789650747711e-09,5.4658977102284856e-11,7.212295876265114e-09,-4.7676176714568176e-09,-1.0568683956074857e-08,2.063093178485122e-09,1.0096154911932384e-11,-2.2056758736869016e-11,1.7391304350257009e-07
054,M,Glasgow,500,0.00030002382514,-8.788851736581488,7.44185257763742,7.087899669461923,-0.7894694347348126,-6.166133159152363,-1.0278683682545813,-5.453627351465768,1.0390291549758917,0.8062037395602702,3.848772879687562,1.3686180267791714,-0.7394869356084856,0.1116219302884439,0.2956939340960553,291.89266129032256,-4.2670413097654163e-13,8.142171053083396e-10,3.3835735083777167e-09,-5.060326601071091e-09,-2.6362151842155588e-09,-7.567675303466607e-09,1.1371757921059474e-08,-4.911911631675863e-09,-1.0239279533016009e-08,3.300192126300808e-09,-6.090297781434592e-09,1.0367819413751308e-08,2.1719500488872023e-09,2.022592951270072e-10,6.133929780703692e-11,-2.7058823531452467e-06
055,F,Glasgow,50,0.0028533320029267,-11.221074460522477,1.658798053323644,3.226990224496123,-8.156092137094957,-6.8988830860755845,-14.38338678232655,-4.924404769110949,-3.6651966778507754,-8.233368712624017,4.566315111191857,0.397499194067829,-5.267150791707354,0.1148312885277527,0.4237977482655042,178.9162462623763,1.7881751711772593e-12,2.0615977035871896e-09,-2.839268540094038e-09,-4.123580366055535e-09,-4.725505275988296e-09,-7.350336831170611e-09,1.7531280073860158e-08,5.839268518937138e-09,-7.351973043724146e-09,6.771896084273358e-09,1.951876778187678e-09,-1.3219153039525272e-08,1.924926216712095e-11,-6.739953733972257e-11,-1.519730413123132e-11,-6.057706767949509e-08
055,F,Glasgow,200,0.0011868118269546,-12.413365105599205,0.6066884909764245,2.1812840126129647,-11.180700752465626,-7.985418231404722,-14.473119597172888,-2.4806200531532427,2.733682760009817,-6.948378278833016,4.267087649223971,1.0837616027524568,-3.651015721286831,0.1256365655259325,0.3962239087131634,172.6886131818183,3.5875733937792623e-13,-1.613013656107017e-09,-9.907045071243235e-10,-2.771037154710184e-09,-6.4178082119028445e-09,-8.522504872809292e-09,1.016144814211034e-08,1.2234050911110908e-09,6.508806281685669e-09,-3.833365947694957e-09,4.596868882392109e-09,-9.199608612955242e-09,2.1526419937898512e-10,-5.528375063153137e-12,1.3614481442525514e-10,-2.990823501015845e-08
055,F,Glasgow,500,0.0006778684033109,-13.270857561076175,-0.6093852460742195,0.5842859546074234,-10.835002004120136,-9.492523489738288,-13.200368280664067,-5.665352408730463,3.0884000920718715,-7.054361837746495,4.073863336582036,-3.683341086379881,-3.786069778911131,0.1312924651301181,0.3866662228808596,174.65572368983956,-3.892509825637433e-14,2.858482498475766e-09,-2.192606989453162e-09,-6.57295710240228e-10,2.543093411844308e-09,-4.727626481400676e-09,4.4882295578083614e-09,3.129377441437277e-09,1.4937743268772343e-09,-8.814688731964954e-09,7.623540733517245e-10,-7.554474714871513e-09,1.4230544686996183e-09,5.916588377641047e-11,-3.06614790504458e-11,3.790298602880506e-07
055,M,Glasgow,50,0.0020552925190685,-11.504450747955204,8.743414066368072,5.856642115608558,0.7256634599873424,-2.0428343858296,-6.919198319181698,4.861464509550149,-3.2568354490165543,-5.892209744407982,2.032743011605648,0.2782816857867569,-2.8479629081304787,0.1201869144194721,0.2895613558361168,136.04746837837837,2.998128031858198e-12,3.2492725562644703e-09,1.6634335756009062e-09,6.065955375596045e-09,-2.3028127881915748e-09,-5.9369544028041795e-09,-2.837536367743312e-09,-7.697381182119236e-09,-2.498060135619769e-09,8.748787613646152e-10,-3.4000000106532875e-09,-3.241707080591013e-09,3.2609117315007543e-09,7.371060851313636e-11,9.833334641747408e-11,7.146341466341532e-07
055,M,Glasgow,200,0.0007978732405173,-10.538136811245078,8.562960908624515,5.725561196470589,0.665113330078431,-5.534785835840182,-8.842943622248038,1.59803786542549,-6.557301289627451,-5.02271732883627,1.276560217015689,-3.117135074281368,-4.837197681373532,0.120795422733394,0.3211062152486763,148.21115897196265,-1.2472514658137417e-13,-2.9382066100052364e-09,-2.705653027376562e-09,-6.152046778845589e-09,5.33040920275166e-10,9.409356846581492e-10,-5.5224171612643615e-09,1.774853800390936e-09,-4.076998069170389e-09,7.563352860755335e-09,8.263937619975451e-09,7.848343078603295e-09,-6.648635481982545e-09,-7.146974437626577e-11,9.64439050445252e-11,3.7724551573067454e-08
055,M,Glasgow,500,0.0004293979033726,-10.21410278230995,6.798643896530213,5.473195866925916,-0.4888129717290447,-10.139013318597458,-9.647178597480508,1.6050589260818715,-4.533551456754381,-2.7831183412475644,1.8896368321471733,-3.5155506433625714,-3.2531891437780733,0.1165654409545041,0.3180226742947025,181.3862823611112,-2.06984467594574e-13,-3.1273786253228597e-09,-7.126213643993236e-10,2.5058252454415648e-09,3.7126213666349636e-09,3.639805839198763e-09,2.2882524428139224e-09,1.5028058379163955e-09,5.54077671563845e-09,1.1271844691187202e-09,4.999028851133055e-10,-2.3514563003472423e-09,1.8005825088042935e-09,3.6177016234452494e-11,2.154049540496204e-10,4.156637162136717e-07
056,F,Glasgow,50,0.002164398398426,-10.497426164275437,10.91944981696738,4.873242512619963,-6.155650393678506,-0.8987094539251457,-10.704896091016323,4.368768923656424,-4.537975423919388,-6.744372356573898,0.6912713750853166,0.9642677637044136,1.486821459594051,0.0992174725636031,0.4082854306516125,204.1793311598746,1.3755736156398492e-12,-3.4799808956518144e-09,1.0076481518739723e-09,-3.80497116765168e-10,4.772466431500316e-10,5.377437837412814e-09,5.4493293170037164e-11,6.9738049629731475e-09,4.7131931417503484e-11,1.7151052929227962e-10,-2.250095604700285e-09,-5.788718916124087e-10,9.83403442218949e-09,-8.127111702966722e-11,-6.666576824746993e-11,3.26550116960908e-07
056,F,Glasgow,200,0.0007131764501459,-11.033054310997109,9.516492608351014,3.5013190849710703,-6.934328912739635,-3.745068220954677,-10.409758674975876,2.754724431562196,-0.5959724608254577,-4.142167681282547,1.7126078691928628,-0.5050235220732883,0.5555140899652857,0.1136301962757052,0.3687025544232246,217.0073966822432,-9.44528341275531e-13,1.2145052637291326e-09,4.3419791912203205e-10,5.184438053694399e-09,-7.704130416125747e-10,-1.3237271890745396e-09,4.497598464808331e-09,-7.154178681104265e-09,-2.8511046920356073e-09,5.249663785117274e-09,1.475408259969387e-09,6.5142170992446e-09,-4.7195004680648154e-09,1.059314070193466e-11,-9.00236184817967e-11,7.194862967812447e-08
056,F,Glasgow,500,0.0004151989223864,-10.419298047919591,8.59998598314923,1.4583513680329467,-7.162443361627911,-4.582316326353681,-9.917414558701546,0.768156260281009,-1.28958477736434,-2.527584540453488,2.318823728891472,-2.2666235159302337,1.8841386013982568,0.1170427682370334,0.3970295438426671,231.3948399333333,-4.759208514580345e-13,-1.892857164606467e-09,-4.960424662188525e-10,-6.722171811883979e-09,-8.759652507131522e-09,-1.0864285704781652e-08,1.0119691121939324e-08,1.2546428558232069e-08,4.367567570918915e-09,3.91409266085365e-09,2.9932432480741532e-09,-7.890444019392631e-09,-7.404440150405481e-09,1.0306867074129858e-10,3.1755234432051456e-10,-8.114962503022605e-08
